,,,,,,,,,,,,,,,,,,Rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydin,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ccl17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tle1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Idua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mettl5os,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dync2li1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pld1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm45869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm12191,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ppfia1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rap2b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Spag17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm42917,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Farp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cmtm6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slc39a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wars,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nrd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm16286,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Limk2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cdh4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Urm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm14455,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pi4ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zfp52,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ube2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Med30,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slc8a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aph1b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rab13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lhpp,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Csde1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sp1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2810407A14Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,ENSMUSG00000117220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tpgs2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gpr182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrnip1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Col5a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm15411,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm10343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nemp1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm14292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dazap2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Polr2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C330018D20Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ndufb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pip4k2b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dgcr6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hectd3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ndufaf2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Btbd10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B230369F24Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Psmd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ctsz,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fam117b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twist1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nuf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pou2f1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sgsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lman1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,AC122459.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lsg1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bend6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pias4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sema4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Shc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9130204K15Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rab11fip4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tulp4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,D830035M03Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm20400,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Riox2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm43031,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Exosc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slc26a6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Prss53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rgs10,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Col25a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ankle2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dtwd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Timp2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2900093K20Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranbp2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Capsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm28867,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tagln3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dnmt1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm21846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bloc1s3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ly6g5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusp13,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ralgds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm18706,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ppfia4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm45738,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ppm1n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ogt,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm15410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inca1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mitd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tub,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Unc119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kxd1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gipc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm17195,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rpf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lca5l,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ifi27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foxj2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Add1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm454,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm42766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pgd,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm43275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slc16a1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sox3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm6166,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cpeb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hsd11b2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nphp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENSMUSG00000118501,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm45286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lig3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gtpbp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hhatl,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Clpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nthl1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ttbk1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nabp2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Eif3j1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smim11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nmt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nrarp,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cdk5rap1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nek7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Smoc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anapc5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,B3galnt1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smc1a,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm45179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tspyl3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pmpca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spon1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fam196b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Itpripl1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4930577N17Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nacc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odc1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm4705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mcl1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rusc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kif3a,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zkscan4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asb10,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm43200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmp3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sel1l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mllt11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rdh5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm12730,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camk2b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Abhd18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spryd3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slc35e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pkp4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Amer2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm45548,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm12715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kcnab1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cdk2ap2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cgrrf1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lgi2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arrdc3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Med10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm17147,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cfap45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mppe1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Adar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fam227b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm43566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mrps6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fam163a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ppig,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mlf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hepacam2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Unc5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rad17,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Eif4ebp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fadd,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lpar5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lrrc3b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nat14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tsnax,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Setdb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC030343,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kcnip3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cstf1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Msi2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sh3bgrl2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Utp23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700123M08Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Igsf21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cdk5rap3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gjc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENSMUSG00000116802,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sfmbt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klhl40,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Iscu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mtif3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ntsr2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tmem50b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm38348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Med1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Noc3l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pdcl3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sox13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dcun1d2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cldn7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lep,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rfx1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Btg3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zc3h4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Eif2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pkn1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Prdm4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm29642,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm19366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lrrc69,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fam228b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ifitm10,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Erich2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crip1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ankrd27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm36595,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,A930041C12Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rdh13,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kdelc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm46332,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tmem9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clec12b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nfasc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapgef6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pa2g4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D130040H23Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rrs1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sec61a2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,ENSMUSG00000118086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B230317F23Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm48582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acat1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tulp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mcfd2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2900027M19Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akr1b8,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ilk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rrp1b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Oat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heatr3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lpar4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Selenok,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tlr4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm9442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm5881,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Smad7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mrfap1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0610040B10Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D630024D03Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Epas1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Birc5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slc35f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Map3k2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Capns1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sox12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tesk2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm12279,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nudcd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A930033H14Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,ENSMUSG00000116757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clk1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Enkd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ldlrad3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pemt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Msx1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm10564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm10557,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3110040N11Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rxrg,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dgcr2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tmco4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pawr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cd68,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mindy4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rpa1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6330419E04Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slpi,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tmem42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpp5j,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bloc1s6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Llgl2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prpf4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Yy1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zfp36l1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Psma4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pik3ip1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Adamts4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tango6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ccl28,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krt8,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ing1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zfp280b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sec31a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm25082,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pola2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prdm1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm36952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ccnl1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Inafm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ccdc146,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1700047G07Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fbxl12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm10736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarg,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Msl1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dars2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rnf151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baalc,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Exosc10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0610010K14Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Erlin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maob,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Smad1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serpinb9,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Man2b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zfp119b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,St8sia2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ccnl2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tmem126b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frs2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dact1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sgf29,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pcdhb13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lsm10,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2510046G10Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sh3bgrl,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Evi2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Il1r1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ap3b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gstk1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Serpina1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phf2os1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ddr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Trim47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tmem8b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Chrm4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ttll12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cmtm6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pink1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mir433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm4673,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nudt22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slfn4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC131586.4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Atp6v1g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lias,,,,,,,,,,,
